Domain Name,Domain Level,Domain Description,Category Name,Category Level,Category Description,Tool Name,Date Added,Description,Icon URL,Website URL,OSS,Popular,Verified,Tags,Keywords,Social URLs
"Quality Assurance",3,"Quality Assurance related","Review",13,"Review and assess generated code","Baz","12/03/2025","Baz performs contextual AI code reviews—analyzing code changes, detecting breaking API changes, enforcing consistency, and highlighting misaligned coding patterns. Make every review faster, more accurate, and closely aligned with the real-world impact of code changes.  It groups complex changes into clear Topics, making PRs easy to follow. Baz also provides Usage insights, pinpointing exactly how your code is impacted.  Fully integrated with GitHub, Baz is designed to streamline collaboration, reduce manual effort, and help your engineering team ship high-quality code faster.","https://avatars.githubusercontent.com/u/140384842?s=200&v=4","https://baz.co/",false,false,true,"Verified;GA;Review;Quality Assurance","code review;AI code review;breaking changes;code analysis;API changes;GitHub integration;coding consistency;AST analysis;developer productivity;merge conflicts;modular development;automated review;pull requests;static analysis;software quality;developer tools","https://github.com/baz-scm;https://x.com/baz_scm;https://www.linkedin.com/company/101408096/;https://www.youtube.com/@baz-scm"
"Quality Assurance",3,"Quality Assurance related","Review",13,"Review and assess generated code","Bismuth","12/03/2025","Bismuth is an AI agent that tackles the crushing tech debt drowning engineering teams everywhere. We've built an autonomous development solution that seamlessly integrates with your existing workflow in under 5 minutes. We connect to GitHub, Jira, and other tools you already use.  Unlike other solutions that focus on the inner loop, we're tackling the outer loop - that overflowing backlog of P2 bugs and features that never get addressed because your team is constantly chasing the next deadline. You simply assign Bismuth to a ticket, and it autonomously produces high-quality PRs that fix issues or implement features. Bismuth also prevents issues from ever getting to prod, we scan your codebase and review pull requests for bugs and logic issues.  What makes us different is our background in code analysis, reverse engineering, and bug hunting. Our custom code search and special testing methodologies catch entire classes of bugs that other solutions miss. We don't just generate code, we create reliable, tested PRs that won't break your codebase.  Tech debt cost businesses $1.52T in 2024 alone, with 63% spent on reactive fixes after incidents occurred. We're changing that equation.","https://bismuth.sh/favicon.svg","https://bismuth.sh/",false,false,true,"Verified;GA;Review;Quality Assurance","tech debt;AI coding assistant;developer productivity tools;automated bug fixing;software development automation;bug scanning","https://www.linkedin.com/company/bismuthcloud/;https://x.com/kinglycrow;https://www.linkedin.com/in/kallsyms/;https://bsky.app/profile/kinglycrow.bsky.social"
"Quality Assurance",3,"Quality Assurance related","Review",13,"Review and assess generated code","Bito","26/03/2025","Bito brings contextual awareness to each review, offering insights just like a senior engineer.  Supports GitHub cloud, GitHub Enterprise (self-hosted), GitLab cloud, GitLab (self-hosted), and Bitbucket cloud. AzureDevOps coming soon.  Suggestions and code fixes at the line level and inline. Accept suggestions with 1 click.","https://bito.ai/wp-content/uploads/2023/10/Logo-Bito-Black-cropped.svg","https://bito.ai/",false,false,false,"GA;Review;Quality Assurance","code review;AI code review",""
"Quality Assurance",3,"Quality Assurance related","Review",13,"Review and assess generated code","CodeAnt AI","01/04/2025","AI Code Review Platform:  - Understands your entire codebase and provides one-click fixes for code quality & security issues. - Supports GitHub, BitBucket, GitLab(Cloud & Self-Hosted), Azure DevOps(Cloud & Self-Hosted) - Supports all languages, integrates with IDEs and CI/CD tools(Jenkins, etc).","https://avatars.githubusercontent.com/u/151810221?s=96&v=4","https://www.codeant.ai/",false,false,false,"GA;Review;Quality Assurance","",""
"Quality Assurance",3,"Quality Assurance related","Review",13,"Review and assess generated code","CodeRabbit","24/03/2025","Cut Code Review Time & Bugs in Half Supercharge your entire team with AI-driven contextual feedback. Supports all languages.","https://avatars.githubusercontent.com/u/132028505?s=200&v=4","https://www.coderabbit.ai/",false,false,false,"GA;Review;Quality Assurance","",""
"Quality Assurance",3,"Quality Assurance related","Review",13,"Review and assess generated code","Codeflash","12/03/2025","Codeflash uses AI to automatically find the most performant version of your Python code through benchmarking—while verifying it's correct.","https://www.cmu.edu/swartz-center-for-entrepreneurship/education-and-resources/swartz-center-startup-teams/Startup%20Logos/codeflash.png","https://www.codeflash.ai/",false,false,false,"GA;Review;Quality Assurance","",""
"Quality Assurance",3,"Quality Assurance related","Review",13,"Review and assess generated code","Ellipsis","12/03/2025","AI Code Reviews & Bug Fixes. Ellipsis is an AI developer tool that automatically reviews code and fixes bugs on pull requests.","https://framerusercontent.com/images/fS5LA8uXlfUAL1mU8PbOjwnuBzY.png?scale-down-to=512","https://www.ellipsis.dev/",false,false,false,"GA;Review;Quality Assurance","",""
"Quality Assurance",3,"Quality Assurance related","Review",13,"Review and assess generated code","Entelligence","17/04/2025","Cut Code Review Time in Half. Supercharge your entire team with AI-driven code reviews. Ship quality code faster.","https://www.entelligence.ai/assets/ent_logo_new_dark_mode.svg","https://www.entelligence.ai/pr",false,false,false,"GA;Review;Quality Assurance","",""
"Quality Assurance",3,"Quality Assurance related","Review",13,"Review and assess generated code","Gepetto","25/04/2025","Gepetto is a CLI Tools operator for automating QA/DevOps tasks. The Operator controls its own browser or any other tool provided over MCP to autonomously execute tasks. Reports are generated in junit-XML for easy CI/CD integration.","https://gepetto.sh/gepetto_logo.png","https://gepetto.sh/",true,false,false,"OSS;GA;Review;Quality Assurance","",""
"Quality Assurance",3,"Quality Assurance related","Review",13,"Review and assess generated code","Graphite","24/03/2025","The AI developer productivity platform Graphite helps teams on GitHub ship higher quality software, faster.","https://graphite.dev/favicon/apple-touch-icon.png","https://graphite.dev",false,false,false,"Beta;Review;Quality Assurance","",""
"Quality Assurance",3,"Quality Assurance related","Review",13,"Review and assess generated code","Greptile","24/03/2025","The AI Code Review Bot Greptile reviews your PRs with full context of your codebase. 3X more bugs caught, 4X faster merges","https://www.greptile.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Flogo-balanced.6f4adf82.png&w=1920&q=75","https://www.greptile.com/",false,false,false,"GA;Review;Quality Assurance","",""
"Quality Assurance",3,"Quality Assurance related","Review",13,"Review and assess generated code","Open Commit","17/04/2025","Auto-generate meaningful commits in a second. ","https://avatars.githubusercontent.com/u/57486732","https://github.com/di-sukharev/opencommit",true,false,false,"OSS;GA;Review;Quality Assurance","",""
"Quality Assurance",3,"Quality Assurance related","Review",13,"Review and assess generated code","Qodo Merge","12/03/2025","Agentic AI for Writing, Testing, and Reviewing Code Modern software development needs efficient, high-quality, and well-tested code. Qodo’s code integrity platform integrates AI into development workflows to help teams write, test, and review code faster and more reliably.  Qodo Merge: AI-Powered Code Reviews Qodo Merge automates code reviews with AI that spots errors, suggests improvements, and enforces best practices. It scans for issues, flags areas for optimization, and provides direct feedback to ensure consistent, high-quality reviews.  Qodo Cover: Test Coverage in Pull Requests Qodo Cover identifies gaps in test coverage during pull requests by analyzing code changes and existing tests. It ensures all functionality is tested before merging and makes it easy to add missing tests without leaving the development workflow.","https://pbs.twimg.com/profile_images/1891442891190304768/MINu6Uxr_400x400.png","https://www.qodo.ai/products/qodo-merge/",false,true,true,"Verified;GA;Review;Quality Assurance","Agentic AI;AI code reviews;code testing","https://x.com/QodoAI/highlights;https://www.linkedin.com/company/qodoai/posts/?feedView=all"
"Quality Assurance",3,"Quality Assurance related","Review",13,"Review and assess generated code","Safe Intelligence","27/03/2025","Making AI safe, secure and resilient with automatic verification and robustification","https://media.licdn.com/dms/image/v2/C4E0BAQEURgYbDM7PzA/company-logo_200_200/company-logo_200_200/0/1653492218983/safe_intelligence_logo?e=1748476800&v=beta&t=JKFdQ4XqoAeiABShNSvlhYP3uXNDPCdgIPDsLzVOpNo","https://safeintelligence.ai/",false,false,false,"GA;Review;Quality Assurance","",""
"Quality Assurance",3,"Quality Assurance related","Review",13,"Review and assess generated code","Skulptor","10/04/2025","Sculptor is a coding agent environment that applies engineering discipline to catch issues, write tests, and improve your code—all while you work in your favorite editor.","https://imbue.com/favicon.svg","https://imbue.com/product/sculptor/",false,false,false,"GA;Review;Quality Assurance","code review;AI code review;breaking changes;code analysis;API changes;GitHub integration;coding consistency;AST analysis;developer productivity;merge conflicts;modular development;automated review;pull requests;static analysis;software quality;developer tools",""
"Quality Assurance",3,"Quality Assurance related","Review",13,"Review and assess generated code","Sourcery","26/03/2025","Get code reviews anytime you want in GitHub, GitLab, or your favorite IDE.  Built to understand your full project and adaptable to your review styles, Sourcery can review code in all modern languages.","https://avatars.githubusercontent.com/u/36609879?s=200&v=4","https://sourcery.ai",false,false,true,"Verified;GA;Review;Quality Assurance","","https://uk.linkedin.com/company/sourcery-ai;https://twitter.com/SourceryAI/"
"Quality Assurance",3,"Quality Assurance related","Review",13,"Review and assess generated code","What The Diff","02/04/2025","The AI assistant for your pull requests. What The Diff automatically writes pull request descriptions, sends out summarized notifications to keep non-technical stakeholders in the loop, and helps you to refactor minor issues during the review.","https://whatthediff.ai/favicon.svg","https://whatthediff.ai/",false,false,false,"GA;Review;Quality Assurance","",""
"Quality Assurance",3,"Quality Assurance related","Documentation",14,"Help with mananging documentation","Catio","24/03/2025","Architect with AI expertise. Excel with your tech stack. Drive your business. Achieve it all with your Copilot for Tech Architecture.","https://cdn.prod.website-files.com/655e46679a1a658360207c49/655e70c79b11c4f938d0e1dc_catio-logo-blue.svg","https://www.catio.tech/",false,false,false,"GA;Documentation;Quality Assurance","",""
"Quality Assurance",3,"Quality Assurance related","Documentation",14,"Help with mananging documentation","DevDocs","12/03/2025","DevDocs combines multiple API documentations in a fast, organized, and searchable interface.","https://devdocs.io/favicon.ico","https://devdocs.io/",false,false,false,"GA;Documentation;Quality Assurance","",""
"Quality Assurance",3,"Quality Assurance related","Documentation",14,"Help with mananging documentation","Doctave","12/03/2025","Documentation site generator with AI content creation.","https://github.com/Doctave/doctave/raw/master/docs/_include/assets/doctave-logo-wide.png","https://doctave.com/",false,false,false,"GA;Documentation;Quality Assurance","",""
"Quality Assurance",3,"Quality Assurance related","Documentation",14,"Help with mananging documentation","Dosu","12/03/2025","Dosu documents while developers build, giving teams the complete, up-to-date docs they’ve always wanted. With Dosu, documentation is automatic, not arduous. Code changes and learnings from new conversations are instantly reflected back into Dosu and relevant documentation. Dosu makes knowledge accessible to whomever needs it, whenever it's needed, adapting content to the current context and the audience.   Everyone benefits from Dosu. Developers move faster, cross-team collaboration is easier, and existing AI tools become smarter.","https://dosu.dev/logomark.svg","https://dosu.dev/",false,true,true,"Verified;GA;Documentation;Quality Assurance","documentation;Q&A;chat;issue triage;knowledge management;knowledge provider","https://x.com/dosu_ai"
"Quality Assurance",3,"Quality Assurance related","Documentation",14,"Help with mananging documentation","Driver","24/03/2025","AI-powered platform that automates technical documentation. Spend less time understanding code and writing documentation and more time building extraordinary things.","https://media.licdn.com/dms/image/v2/D560BAQGQ5N5I5ZavSQ/company-logo_200_200/company-logo_200_200/0/1727293103668/driver_ai_logo?e=1748476800&v=beta&t=QAu5HAfAk0qAxhKYzcxsh6pjF98j92BVLTNgE9r4zCg","https://driver.ai/",false,false,false,"GA;Documentation;Quality Assurance","",""
"Quality Assurance",3,"Quality Assurance related","Documentation",14,"Help with mananging documentation","Dyad","09/04/2025","Dyad is an open-source, standalone AI tool that levels up your coding skills and helps you build real-world software. It’s more than a code generator—it’s a dedicated mentor and practical companion that runs locally, connects to your codebase, and complements—not replaces—your IDE.","https://www.dyad.sh/favicon.ico","https://www.dyad.sh/",true,false,false,"OSS;GA;Documentation;Quality Assurance","",""
"Quality Assurance",3,"Quality Assurance related","Documentation",14,"Help with mananging documentation","FirstMate","12/03/2025","Our mission is simple: Spread knowledge over your entire organisation starting from the source of truth, your codebases.  Critical knowledge is often hidden in codebases, leading to inefficiencies and risks. FirstMate ensures business continuity by: - Generating and keeping documentation up to date automatically. - Answering team questions instantly as a bot in your chat. - Providing context to (support) tickets, reducing back-and-forth.  With FirstMate, your team always has the right knowledge at the right time—minimizing disruptions and maximizing efficiency.  AI tools are 10xing developer output—without 10x knowledge sharing, chaos follows.","https://media.licdn.com/dms/image/v2/D4E0BAQEvyrRph5h2wA/company-logo_200_200/company-logo_200_200/0/1726043941614/firstmatecloud_logo?e=1747872000&v=beta&t=w832pp3j7nC6DT_Csh9vbrQrkGSH0i_Hp5DGkuO4g74","https://firstmate.io/",false,false,true,"Verified;GA;Documentation;Quality Assurance","Documentation;Knowledge sharing",""
"Quality Assurance",3,"Quality Assurance related","Documentation",14,"Help with mananging documentation","GitBook AI","12/03/2025","Documentation platform with AI assistance.","https://media.theresanaiforthat.com/icons/gitbook.svg?width=100","https://www.gitbook.com/",false,false,false,"GA;Documentation;Quality Assurance","",""
"Quality Assurance",3,"Quality Assurance related","Documentation",14,"Help with mananging documentation","GitDiagram","26/03/2025","Turn any GitHub repository into an interactive diagram for visualization. It's a great way to see the overall system design!","https://gitdiagram.com/favicon.ico","https://github.gg/",true,false,false,"OSS;GA;Documentation;Quality Assurance","Documentation;Knowledge sharing;GA",""
"Quality Assurance",3,"Quality Assurance related","Documentation",14,"Help with mananging documentation","Githubme","27/03/2025","GitHubMe: Instantly Understand Any Codebase  GitHubMe is an AI-powered tool that helps you instantly explore and understand any GitHub repository. Instead of manually navigating complex codebases, GitHubMe provides a structured overview, revealing key files, dependencies, and technologies at a glance.  Simply enter a GitHub repository URL, and our AI engine analyzes the code, generating insights into its architecture, frameworks, and components. You can then chat with AI to ask specific questions—whether it’s about a function, dependencies, or project logic—making code exploration effortless.  Perfect for developers, contributors, and learners, GitHubMe saves time and enhances productivity by providing instant clarity on any repository.","https://static.github.me.uk/img/horizontal-logo.png","https://github.me.uk/",false,false,true,"Verified;GA;Documentation;Quality Assurance","","https://www.linkedin.com/company/techarge-limited"
"Quality Assurance",3,"Quality Assurance related","Documentation",14,"Help with mananging documentation","Komment","12/03/2025","Ship faster with self-healing wikis. Unlock rich insights about any codebase in minutes. Speed up onboarding. Break knowledge silos. Boost team productivity.","https://www.komment.ai/_next/image?url=%2Fstatic%2Fidentity%2Fmedia-kit%2Fpng%2Fkomment-green.png&w=640&q=75","https://komment.ai/",false,false,false,"GA;Documentation;Quality Assurance","",""
"Quality Assurance",3,"Quality Assurance related","Documentation",14,"Help with mananging documentation","Mintlify","12/03/2025","Meet the next generation of documentation. AI-native, beautiful out-of-the-box, and built for developers.","https://images.crunchbase.com/image/upload/c_pad,h_170,w_170,f_auto,b_white,q_auto:eco,dpr_1/whdmhoaiiu4qobl5pmpd","https://mintlify.com/",false,false,false,"GA;Documentation;Quality Assurance","",""
"Quality Assurance",3,"Quality Assurance related","Documentation",14,"Help with mananging documentation","ReadMe","12/03/2025","API documentation with AI-powered suggestions.","https://readme.com/static/brandkit/readme-blue.png","https://readme.com/",false,false,false,"GA;Documentation;Quality Assurance","",""
"Quality Assurance",3,"Quality Assurance related","Documentation",14,"Help with mananging documentation","Swark","12/03/2025","Automate code diagram generation with LLMs.","https://avatars.githubusercontent.com/u/182284829?s=48&v=4","https://github.com/swark-io/swark",true,false,false,"OSS;GA;Documentation;Quality Assurance","",""
"Quality Assurance",3,"Quality Assurance related","Documentation",14,"Help with mananging documentation","Swimm","12/03/2025","AI-powered docs generation and ongoing updates.","https://swimm.io/favicon.ico","https://swimm.io/",false,false,false,"GA;Documentation;Quality Assurance","",""
"DevOps",4,"DevOps related","Infrastructure As Code",15,"Infrastructure as code tools","AIaC","12/03/2025","Artificial Intelligence Infrastructure-as-Code Generator.","https://aiac.dev/assets/logo.svg","https://aiac.dev/",true,false,false,"OSS;GA;Infrastructure As Code;DevOps","",""
"DevOps",4,"DevOps related","Infrastructure As Code",15,"Infrastructure as code tools","Deepset","26/03/2025","LLM orchestration framework & platform for mission critical LLM apps.","https://upload.wikimedia.org/wikipedia/commons/f/f6/Deepset.svg","https://www.deepset.ai/",false,false,true,"Verified;GA;Infrastructure As Code;DevOps","",""
"DevOps",4,"DevOps related","Infrastructure As Code",15,"Infrastructure as code tools","GPTScript","12/03/2025","GPTScript is a framework that allows Large Language Models (LLMs) to operate and interact with various systems.","https://docs.gptscript.ai/img/favicon.ico","https://docs.gptscript.ai/",false,false,false,"GA;Infrastructure As Code;DevOps","",""
"DevOps",4,"DevOps related","Infrastructure As Code",15,"Infrastructure as code tools","Pulumi Copilot","12/03/2025","Pulumi Copilot is an AI assistant that streamlines cloud infrastructure management by combining large language models with semantic cloud understanding. Available through both Pulumi Cloud console and CLI, it enables engineers to find information and take action on cloud resources using a familiar GPT-like interface.  The tool understands over 160 cloud platforms including AWS, Azure, Google Cloud, Kubernetes, and SaaS providers. Key capabilities include generating infrastructure code from simple prompts, identifying cost-saving opportunities, running compliance checks, and debugging failed stack updates.  Additionally, Copilot now offers an API that extends its capabilities beyond the Pulumi Console. This REST API allows developers to integrate Copilot's infrastructure AI into custom tools, collaboration platforms like Slack and Teams, automated workflows, and mobile clients. The API supports multi-turn conversations through conversation IDs and requires only basic configuration with organization context and resource URLs to function. Currently in preview, Pulumi is actively seeking feedback to refine the API before general availability.","https://www.pulumi.com/images/logo/logo-on-black.svg","https://www.pulumi.com/product/copilot/",false,false,true,"Verified;GA;Infrastructure As Code;DevOps","","https://www.linkedin.com/in/artur-laksberg/"
"DevOps",4,"DevOps related","Infrastructure As Code",15,"Infrastructure as code tools","Stakpak","12/03/2025","Stakpak is a DevOps IDE and API with built-in AI capabilities that helps developers quickly build, maintain and self-serve their software infrastructure.","https://media.licdn.com/dms/image/v2/D4D0BAQHybAynVHmCpg/company-logo_200_200/company-logo_200_200/0/1680898495184/dvpzla_logo?e=1748476800&v=beta&t=YIvIHM2h-hsCgeyhpXWpAFXs6ahgRT0XZcDSuaXIsrs","https://stakpak.dev/",false,false,true,"Verified;GA;Infrastructure As Code;DevOps","devops agents;code generation;IDE","https://www.linkedin.com/company/dvpzla;https://x.com/stakpak_dev;https://discord.com/invite/QTZjETP7GB"
"DevOps",4,"DevOps related","Infrastructure As Code",15,"Infrastructure as code tools","Terrachat","27/03/2025","Natural language infrastructure, compliance and deployment. ","https://stackboard-static.s3.eu-west-1.amazonaws.com/static/images/terrachat.svg","https://www.terrachat.io",false,false,true,"Verified;GA;Infrastructure As Code;DevOps","","https://www.linkedin.com/company/stackboard"
"DevOps",4,"DevOps related","SRE",16,"Site Reliability tools","2501","29/03/2025","2501 is building AI Autonomous Agents optimized for shell intervention in SRE, SysOps and Cybersecurity","https://cdn.prod.website-files.com/66d85488f50fa8bc7faa2cfd/66df43f9084f4e7916637fea_logo%20256x256.png","https://2501.ai",false,false,true,"Verified;GA;SRE;DevOps","",""
"DevOps",4,"DevOps related","SRE",16,"Site Reliability tools","Ask Annie","12/03/2025","Anyshift is an AI-SRE assistant that immediately responds to urgent queries like ""Why can't I access the RDS instance?"" or ""Why did my deployment fail?"" during incidents or day-to-day issues, enabling instant answers to critical infrastructure questions and reducing DevOps interruptions.  Built on a comprehensive knowledge graph of your live infrastructure, Anyshift captures every layer of your environment in real-time. This deep understanding allows it to provide AI agents with rich context through Slack or MCP servers, enabling accurate infrastructure-as-code generation and empowering teams to troubleshoot independently.","https://media.anyshift.io/logo_anyshift.svg","https://anyshift.io",false,false,true,"Verified;GA;SRE;DevOps","","https://www.linkedin.com/company/103824568/admin/dashboard/"
"DevOps",4,"DevOps related","SRE",16,"Site Reliability tools","Atuin Desktop","25/04/2025","Runbooks that Run. Atuin Desktop looks like a doc, but runs like your terminal. Script blocks, embedded terminals, database clients and prometheus charts - all in one place.","https://blog.atuin.sh/content/images/size/w256h256/2024/01/Atuin_Mascot-_01_square.png","https://blog.atuin.sh/atuin-desktop-runbooks-that-run/",false,false,false,"GA;SRE;DevOps","",""
"DevOps",4,"DevOps related","SRE",16,"Site Reliability tools","Cleric","12/03/2025","Cleric is an AI SRE teammate that helps software engineering quickly diagnose production alerts. It investigates like an experienced engineer, autonomously executing commands using your existing tools (Datadog, Kubernetes, Grafana, etc) to quickly surface evidence based findings. Cleric continuously improves by building a knowledge base of past investigations and engineering feedback.","https://cdn.prod.website-files.com/65840bae4da744feef0ea01f/66549a6a5a8bc6388f822492_favicon-32x32.png","https://cleric.ai/",false,false,false,"GA;SRE;DevOps","","https://x.com/cleric_io;https://www.linkedin.com/company/101224919"
"DevOps",4,"DevOps related","SRE",16,"Site Reliability tools","Clio","12/03/2025","Clio is an AI-powered copilot designed to help you with DevOps-related tasks using CLI programs. It leverages OpenAI's capabilities to provide intelligent assistance directly from your command line.","https://avatars.githubusercontent.com/u/158112119?s=48&v=4","https://github.com/gptscript-ai/clio",true,false,false,"OSS;GA;SRE;DevOps","",""
"DevOps",4,"DevOps related","SRE",16,"Site Reliability tools","DataDog Bits AI","12/03/2025","Bits AI is a platform-wide copilot that helps you identify and remediate issues in your applications and infrastructure. You can query Bits AI in the Datadog web app, the Datadog mobile app, and in Slack.","https://imgix.datadoghq.com/img/about/presskit/logo-v/dd_vertical_white.png","https://docs.datadoghq.com/bits_ai/",false,false,false,"GA;SRE;DevOps","",""
"DevOps",4,"DevOps related","SRE",16,"Site Reliability tools","GitLab Duo","26/03/2025","Ship more secure software faster with AI throughout the entire software development lifecycle. ","https://about.gitlab.com/images/open-graph/open-graph-gitlab.png","https://about.gitlab.com/gitlab-duo/",false,true,false,"GA;SRE;DevOps","",""
"DevOps",4,"DevOps related","SRE",16,"Site Reliability tools","Hawkeye","29/03/2025","I'm Hawkeye, your AI SRE Agent. Ask me anything!","https://website.neubird.ai/apple-touch-icon.png","https://neubird.ai/",false,false,false,"GA;SRE;DevOps","",""
"DevOps",4,"DevOps related","SRE",16,"Site Reliability tools","HolmesGPT","27/03/2025","Your 24/7 On-Call AI Agent - Solve Alerts Faster with Automatic Correlations, Investigations, and More.","https://raw.githubusercontent.com/robusta-dev/holmesgpt/refs/heads/master/images/logo.png","https://github.com/robusta-dev/holmesgpt",true,false,false,"OSS;GA;SRE;DevOps","",""
"DevOps",4,"DevOps related","SRE",16,"Site Reliability tools","Incident.io","24/03/2025","The all-in-one AI platform for on-call, incident response, and status pages—built for fast-moving teams.","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRmAk7Hc8DeHecf44kranLb9P7hsf0j-C89OQ&s","https://incident.io ",false,false,false,"GA;SRE;DevOps","",""
"DevOps",4,"DevOps related","SRE",16,"Site Reliability tools","Kubiya","12/03/2025","With Kubiya, the Agent Platform handles every dependency and every layer, seamlessly integrating with your environments, infrastructure, and tools. Build and manage secure, scalable, and predictable AI agents at the speed of development. ","https://mms.businesswire.com/media/20241113350704/en/2298453/5/kubiya-ai-logo-2024_NEW_Bot_v2-02.jpg?download=1","https://docs.kubiya.ai/docs",false,true,true,"Verified;GA;SRE;DevOps","",""
"DevOps",4,"DevOps related","SRE",16,"Site Reliability tools","Logic Star","12/03/2025","AI Agent for Application Maintenance.","https://logicstar.ai/assets/images/website/icons/favicon.ico","https://logicstar.ai/",false,false,false,"GA;SRE;DevOps","",""
"DevOps",4,"DevOps related","SRE",16,"Site Reliability tools","Otto8","12/03/2025","ChatGPT for DevOps. Don`t ask AI, do with AI.","https://otto8.ai/favicon.png","https://otto8.ai/",false,false,false,"GA;SRE;DevOps","",""
"DevOps",4,"DevOps related","SRE",16,"Site Reliability tools","Overmind","12/03/2025","Overmind provides predictive root cause analysis for cloud changes. With no changes to your Terraform code or workflow, Overmind automatically discovers the dependencies from your infrastructure in real-time, and uncovers risks that could cause production outages.  Overmind is used in production to:  * Reduce the burden on human reviewers * Catch issues before they are deployed that couldn't be caught without countless hours of manual work * Automatically tag pre-approved changes and skip human review * Quickly debug production incidents by answer the question ""What Changed?""","https://cdn.prod.website-files.com/6241e92445c21f9c1245a940/6242132abc15217cbca24084_Logo-02.png","https://overmind.tech/",false,false,true,"Verified;GA;SRE;DevOps","terrafrom;cloud;AWS;kubernetes;k8s;devops;sre","https://www.linkedin.com/company/overmindtech/"
"DevOps",4,"DevOps related","SRE",16,"Site Reliability tools","PagerDuty","27/03/2025","Manage mission-critical tasks smarter and faster with generative AI and AI agents for critical operations work.","https://cdn.brandfolder.io/YX9ETPCP/at/c85wh5q3h95g6mn3f55fm7gr/P-WhiteRGB-bg.svg","https://www.pagerduty.com",false,false,true,"Verified;GA;SRE;DevOps","","https://www.linkedin.com/company/pagerduty/posts/?feedView=all"
"DevOps",4,"DevOps related","SRE",16,"Site Reliability tools","Phoebe","29/03/2025","Troubleshoot faster: agentic search for your tech stack. Investigate errors, incidents, and more.","https://phoebe.ai/favicon.ico","https://phoebe.ai/",false,false,false,"Beta;SRE;DevOps","",""
"DevOps",4,"DevOps related","SRE",16,"Site Reliability tools","Resolve","24/03/2025","Your AI Production Engineer Handles all alerts, performs root cause analysis, resolves incidents and makes on-call stress free.","https://resolve.ai/icons/logo.svg","https://resolve.ai/",false,false,false,"GA;SRE;DevOps","",""
"DevOps",4,"DevOps related","SRE",16,"Site Reliability tools","Rootly","27/03/2025","AI-powered on-call and incident response. Trusted by leading companies like NVIDIA, Squarespace, Canva, Figma, and more.","https://cdn.prod.website-files.com/65eb28a668c15a253c5417a6/673df98239ce27792825c9be_256%20x%20256.png","https://rootly.com",false,false,false,"GA;SRE;DevOps","",""
"DevOps",4,"DevOps related","SRE",16,"Site Reliability tools","RunWhen","12/03/2025","RunWhen streamlines repetitive operations tasks 100x faster than traditional automation with AI responses for alerts, tickets, and chats.","https://cdn.prod.website-files.com/64f9646ad0f39e9ee5c116c4/64f97d8d9f16d9a1af9296aa_Favicon.png","https://www.runwhen.com/",false,false,true,"Verified;GA;SRE;DevOps","","https://www.linkedin.com/company/runwhen/;https://www.youtube.com/@whatdoirunwhen"
"DevOps",4,"DevOps related","SRE",16,"Site Reliability tools","Runme","12/03/2025","​Runme is an open-source tool that transforms Markdown documentation into interactive, executable notebooks, enhancing DevOps workflows by allowing users to run code snippets directly within their documentation.  Interactive Execution: Run commands and code blocks directly from Markdown files, facilitating step-by-step execution of instructions.​  Integration with DevOps Tools: Seamlessly works with tools like Helm, Terraform, Ansible, Docker, and SSH, streamlining infrastructure management.  Cloud Console Integration: Access AWS and Google Cloud consoles directly within notebooks, enhancing cloud resource management.  Multiple Interfaces: Available as a Visual Studio Code extension, a command-line interface (CLI), and a web-based application, catering to different user preferences.   By converting static documentation into dynamic, testable, and executable content, Runme enhances collaboration and ensures that operational procedures remain up-to-date and reliable.","https://runme.dev/favicon.ico","https://runme.dev/",false,false,true,"Verified;GA;SRE;DevOps","",""
"DevOps",4,"DevOps related","SRE",16,"Site Reliability tools","SRE AI","12/03/2025","AI DevOps Agents‍ for Enterprise Teams.","https://cdn.prod.website-files.com/66d14bf912cb9ef1ebeabe13/672ff1d81bb7070409cd3a1d_Group%20116046599.svg","https://sre.ai/",false,false,false,"Beta;SRE;DevOps","",""
"DevOps",4,"DevOps related","SRE",16,"Site Reliability tools","Sailplane","12/03/2025","Hierarchical Planning AI Research Company.","","https://sailplane.ai/",false,false,false,"Beta;SRE;DevOps","",""
"DevOps",4,"DevOps related","SRE",16,"Site Reliability tools","Spec Coder","12/03/2025","You can also enjoy AI-driven chat support for instant coding assistance, making your coding experience more efficient and enjoyable.","","https://github.com/qirolab/spec-coder-issues",true,false,false,"OSS;GA;SRE;DevOps","",""
"DevOps",4,"DevOps related","SRE",16,"Site Reliability tools","Traversal","12/03/2025","Untangle system failures AI-first site reliability trained on your telemetry","","https://traversal.com/",false,false,false,"GA;SRE;DevOps","",""
"DevOps",4,"DevOps related","SRE",16,"Site Reliability tools","Unblocked","12/03/2025","Unblocked brings all the context about your codebase together, so your team gets expert-level answers, no matter where they’re working.","https://getunblocked.com/favicon.ico","https://getunblocked.com/",false,false,false,"GA;SRE;DevOps","",""
"DevOps",4,"DevOps related","Observability",17,"Monitoring and observability tools","Lightrun","25/04/2025","An end-to-end, autonomous remediation platform designed to troubleshoot incidents and application-level issues in real time.From the moment a ticket is created, the system intelligently traces the issue through the software development lifecycle (SDLC), automatically analyzing telemetry and context to pinpoint the exact line of code responsible—directly within the developer's IDE.","https://lightrun.com/wp-content/uploads/2022/11/cropped-fav-1-32x32.png","https://lightrun.com/",false,false,false,"GA;Observability;DevOps","",""
